id,hour,minute,second,millis,yaw,pressure
167,15,46,15,405,-10.66,0.0
168,15,46,15,405,-10.66,0.0
169,15,46,15,406,-10.66,0.0
170,15,46,15,406,-10.66,0.0
171,15,46,15,407,-10.66,0.0
172,15,46,15,407,-10.66,0.0
173,15,46,15,408,-10.66,0.0
174,15,46,15,408,-10.66,0.0
175,15,46,15,409,-10.66,0.0
176,15,46,15,410,-10.66,0.0
177,15,46,15,410,-10.66,0.0
178,15,46,15,411,-10.66,0.0
179,15,46,15,411,-10.66,0.0
180,15,46,15,412,-10.66,0.0
181,15,46,15,413,-10.66,0.0
182,15,46,15,413,-10.66,0.0
183,15,46,15,414,-10.66,0.0
184,15,46,15,414,-10.66,0.0
185,15,46,15,415,-10.66,0.0
186,15,46,15,416,-10.66,0.0
187,15,46,15,416,-10.66,0.0
188,15,46,15,417,-10.66,0.0
189,15,46,15,418,-10.66,0.0
190,15,46,15,418,-10.66,0.0
191,15,46,15,419,-10.66,0.0
192,15,46,15,419,-10.66,0.0
193,15,46,15,420,-10.66,0.0
194,15,46,15,420,-10.66,0.0
195,15,46,15,421,-10.66,0.0
196,15,46,15,422,-10.66,0.0
197,15,46,15,422,-10.66,0.0
198,15,46,15,423,-10.66,0.0
199,15,46,15,423,-10.66,0.0
200,15,46,15,424,-10.66,0.0
201,15,46,15,424,-10.66,0.0
202,15,46,15,425,-10.66,0.0
203,15,46,15,425,-10.66,0.0
204,15,46,15,426,-10.66,0.0
205,15,46,15,426,-10.66,0.0
206,15,46,15,427,-10.66,0.0
207,15,46,15,428,-10.66,0.0
208,15,46,15,428,-10.66,0.0
209,15,46,15,429,-10.66,0.0
210,15,46,15,429,-10.66,0.0
211,15,46,15,430,-10.66,0.0
212,15,46,15,430,-10.66,0.0
213,15,46,15,431,-10.66,0.0
214,15,46,15,432,-10.66,0.0
215,15,46,15,432,-10.66,0.0
216,15,46,15,433,-10.66,0.0
217,15,46,15,433,-10.66,0.0
218,15,46,15,434,-10.66,0.0
219,15,46,15,435,-10.66,0.0
220,15,46,15,435,-10.66,0.0
221,15,46,15,436,-10.66,0.0
222,15,46,15,437,-10.66,0.0
223,15,46,15,438,-10.66,0.0
224,15,46,15,438,-10.66,0.0
225,15,46,15,439,-10.66,0.0
226,15,46,15,440,-10.66,0.0
227,15,46,15,440,-10.66,0.0
228,15,46,15,441,-10.66,0.0
229,15,46,15,442,-10.66,0.0
230,15,46,15,442,-10.66,0.0
231,15,46,15,443,-10.66,0.0
232,15,46,15,443,-10.66,0.0
233,15,46,15,444,-10.66,0.0
234,15,46,15,444,-10.66,0.0
235,15,46,15,445,-10.66,0.0
236,15,46,15,446,-10.66,0.0
237,15,46,15,446,-10.66,0.0
238,15,46,15,447,-10.66,0.0
239,15,46,15,447,-10.66,0.0
240,15,46,15,448,-10.66,0.0
241,15,46,15,449,-10.66,0.0
242,15,46,15,449,-10.66,0.0
243,15,46,15,450,-10.66,0.0
244,15,46,15,451,-10.66,0.0
245,15,46,15,451,-10.66,0.0
246,15,46,15,452,-10.66,0.0
247,15,46,15,452,-10.66,0.0
248,15,46,15,453,-10.66,0.0
249,15,46,15,454,-10.66,0.0
250,15,46,15,454,-10.66,0.0
251,15,46,15,455,-10.66,0.0
252,15,46,15,455,-10.66,0.0
253,15,46,15,456,-10.66,0.0
254,15,46,15,457,-10.66,0.0
255,15,46,15,457,-10.66,0.0
256,15,46,15,458,-10.66,0.0
257,15,46,15,459,-10.66,0.0
258,15,46,15,459,-10.66,0.0
259,15,46,15,460,-10.66,0.0
260,15,46,15,464,-10.66,0.0
261,15,46,15,465,-10.66,0.0
262,15,46,15,465,-10.66,0.0
263,15,46,15,466,-10.66,0.0
264,15,46,15,466,-10.66,0.0
265,15,46,15,467,-10.66,0.0
266,15,46,15,467,-10.66,0.0
267,15,46,15,468,-10.66,0.0
268,15,46,15,468,-10.66,0.0
269,15,46,15,468,-10.66,0.0
270,15,46,15,469,-10.66,0.0
271,15,46,15,469,-10.66,0.0
272,15,46,15,470,-10.66,0.0
273,15,46,15,470,-10.66,0.0
274,15,46,15,471,-10.66,0.0
275,15,46,15,471,-10.66,0.0
276,15,46,15,472,-10.66,0.0
277,15,46,15,473,-10.66,0.0
278,15,46,15,473,-10.66,0.0
279,15,46,15,474,-10.66,0.0
280,15,46,15,474,-10.66,0.0
281,15,46,15,475,-10.66,0.0
282,15,46,15,475,-10.66,0.0
283,15,46,15,476,-10.66,0.0
284,15,46,15,476,-10.66,0.0
285,15,46,15,477,-10.66,0.0
286,15,46,15,477,-10.66,0.0
287,15,46,15,478,-10.66,0.0
288,15,46,15,478,-10.66,0.0
289,15,46,15,479,-10.66,0.0
290,15,46,15,479,-10.66,0.0
291,15,46,15,480,-10.66,0.0
292,15,46,15,480,-10.66,0.0
293,15,46,15,481,-10.66,0.0
294,15,46,15,482,-10.66,0.0
295,15,46,15,482,-10.66,0.0
296,15,46,15,483,-10.66,0.0
297,15,46,15,485,-10.66,0.0
298,15,46,15,487,-10.66,0.0
299,15,46,15,488,-10.66,0.0
300,15,46,15,489,-10.66,0.0
301,15,46,15,490,-10.66,0.0
302,15,46,15,491,-10.66,0.0
303,15,46,15,492,-10.66,0.0
304,15,46,15,493,-10.66,0.0
305,15,46,15,494,-10.66,0.0
306,15,46,15,495,-10.66,0.0
307,15,46,15,495,-10.66,0.0
308,15,46,15,496,-10.66,0.0
309,15,46,15,496,-10.66,0.0
310,15,46,15,497,-10.66,0.0
311,15,46,15,497,-10.66,0.0
312,15,46,15,498,-10.66,0.0
313,15,46,15,499,-10.66,0.0
314,15,46,15,499,-10.66,0.0
315,15,46,15,500,-10.66,0.0
316,15,46,15,500,-10.66,0.0
317,15,46,15,501,-10.66,0.0
318,15,46,15,501,-10.66,0.0
319,15,46,15,502,-10.66,0.0
320,15,46,15,502,-10.66,0.0
321,15,46,15,503,-10.66,0.0
322,15,46,15,503,-10.66,0.0
323,15,46,15,504,-10.66,0.0
324,15,46,15,505,-10.66,0.0
325,15,46,15,505,-10.66,0.0
326,15,46,15,506,-10.66,0.0
327,15,46,15,506,-10.66,0.0
328,15,46,15,507,-10.66,0.0
329,15,46,15,507,-10.66,0.0
330,15,46,15,508,-10.66,0.0
331,15,46,15,508,-10.66,0.0
332,15,46,15,509,-10.66,0.0
333,15,46,15,509,-10.66,0.0
334,15,46,15,510,-10.66,0.0
335,15,46,15,510,-10.66,0.0
336,15,46,15,511,-10.66,0.0
337,15,46,15,511,-10.66,0.0
338,15,46,15,512,-10.66,0.0
339,15,46,15,513,-10.66,0.0
340,15,46,15,513,-10.66,0.0
341,15,46,15,514,-10.66,0.0
342,15,46,15,514,-10.66,0.0
343,15,46,15,515,-10.66,0.0
344,15,46,15,515,-10.66,0.0
345,15,46,15,516,-10.66,0.0
346,15,46,15,517,-10.66,0.0
347,15,46,15,517,-10.66,0.0
348,15,46,15,518,-10.66,0.0
349,15,46,15,518,-10.66,0.0
350,15,46,15,519,-10.66,0.0
351,15,46,15,520,-10.66,0.0
352,15,46,15,520,-10.66,0.0
353,15,46,15,521,-10.66,0.0
354,15,46,15,521,-10.66,0.0
355,15,46,15,522,-10.66,0.0
356,15,46,15,522,-10.66,0.0
357,15,46,15,523,-10.66,0.0
358,15,46,15,524,-10.66,0.0
359,15,46,15,524,-10.66,0.0
360,15,46,15,525,-10.66,0.0
361,15,46,15,525,-10.66,0.0
362,15,46,15,526,-10.66,0.0
363,15,46,15,526,-10.66,0.0
364,15,46,15,527,-10.66,0.0
365,15,46,15,527,-10.66,0.0
366,15,46,15,528,-10.66,0.0
367,15,46,15,529,-10.66,0.0
368,15,46,15,530,-10.66,0.0
369,15,46,15,530,-10.66,0.0
370,15,46,15,531,-10.66,0.0
371,15,46,15,532,-10.66,0.0
372,15,46,15,532,-10.66,0.0
373,15,46,15,533,-10.66,0.0
374,15,46,15,533,-10.66,0.0
375,15,46,15,534,-10.66,0.0
376,15,46,15,535,-10.66,0.0
377,15,46,15,535,-10.66,0.0
378,15,46,15,536,-10.66,0.0
379,15,46,15,536,-10.66,0.0
380,15,46,15,537,-10.66,0.0
381,15,46,15,538,-10.66,0.0
382,15,46,15,538,-10.66,0.0
383,15,46,15,539,-10.66,0.0
384,15,46,15,539,-10.66,0.0
385,15,46,15,540,-10.66,0.0
386,15,46,15,541,-10.66,0.0
387,15,46,15,541,-10.66,0.0
388,15,46,15,542,-10.66,0.0
389,15,46,15,543,-10.66,0.0
390,15,46,15,543,-10.66,0.0
391,15,46,15,544,-10.66,0.0
392,15,46,15,544,-10.66,0.0
393,15,46,15,545,-10.66,0.0
394,15,46,15,545,-10.66,0.0
395,15,46,15,546,-10.66,0.0
396,15,46,15,547,-10.66,0.0
397,15,46,15,547,-10.66,0.0
398,15,46,15,548,-10.66,0.0
399,15,46,15,548,-10.66,0.0
400,15,46,15,549,-10.66,0.0
401,15,46,15,550,-10.66,0.0
402,15,46,15,550,-10.66,0.0
403,15,46,15,551,-10.66,0.0
404,15,46,15,551,-10.66,0.0
405,15,46,15,552,-10.66,0.0
406,15,46,15,553,-10.66,0.0
407,15,46,15,553,-10.66,0.0
408,15,46,15,554,-10.66,0.0
409,15,46,15,554,-10.66,0.0
410,15,46,15,555,-10.66,0.0
411,15,46,15,556,-10.66,0.0
412,15,46,15,556,-10.66,0.0
413,15,46,15,557,-10.66,0.0
414,15,46,15,557,-10.66,0.0
415,15,46,15,558,-10.66,0.0
416,15,46,15,558,-10.66,0.0
417,15,46,15,559,-10.66,0.0
418,15,46,15,560,-10.66,0.0
419,15,46,15,560,-10.66,0.0
420,15,46,15,561,-10.66,0.0
421,15,46,15,561,-10.66,0.0
422,15,46,15,565,-10.66,0.0
423,15,46,15,566,-10.66,0.0
424,15,46,15,567,-10.66,0.0
425,15,46,15,568,-10.66,0.0
426,15,46,15,570,-10.66,0.0
427,15,46,15,572,-10.66,0.0
428,15,46,15,573,-10.66,0.0
429,15,46,15,574,-10.66,0.0
430,15,46,15,576,-10.66,0.0
431,15,46,15,577,-10.66,0.0
432,15,46,15,579,-10.66,0.0
433,15,46,15,580,-10.66,0.0
434,15,46,15,581,-10.66,0.0
435,15,46,15,581,-10.66,0.0
436,15,46,15,582,-10.66,0.0
437,15,46,15,583,-10.66,0.0
438,15,46,16,584,-10.66,0.0
439,15,46,16,585,-10.66,0.0
440,15,46,16,586,-10.66,0.0
441,15,46,16,587,-10.66,0.0
442,15,46,16,588,-10.66,0.0
443,15,46,16,588,-10.66,0.0
444,15,46,16,589,-10.66,0.0
445,15,46,16,590,-10.66,0.0
446,15,46,16,590,-10.66,0.0
447,15,46,16,591,-10.66,0.0
448,15,46,16,592,-10.66,0.0
449,15,46,16,593,-10.66,0.0
450,15,46,16,593,-10.66,0.0
451,15,46,16,594,-10.66,0.0
452,15,46,16,595,-10.66,0.0
453,15,46,16,595,-10.66,0.0
454,15,46,16,596,-10.66,0.0
455,15,46,16,597,-10.66,0.0
456,15,46,16,598,-10.66,0.0
457,15,46,16,598,-10.66,0.0
458,15,46,16,599,-10.66,0.0
459,15,46,16,600,-10.66,0.0
460,15,46,16,601,-10.66,0.0
461,15,46,16,601,-10.66,0.0
462,15,46,16,602,-10.66,0.0
463,15,46,16,603,-10.66,0.0
464,15,46,16,604,-10.66,0.0
465,15,46,16,604,-10.66,0.0
466,15,46,16,605,-10.66,0.0
467,15,46,16,606,-10.66,0.0
468,15,46,16,606,-10.66,0.0
469,15,46,16,607,-10.66,0.0
470,15,46,16,608,-10.66,0.0
471,15,46,16,609,-10.66,0.0
472,15,46,16,609,-10.66,0.0
473,15,46,16,610,-10.66,0.0
474,15,46,16,611,-10.66,0.0
475,15,46,16,611,-10.66,0.0
476,15,46,16,612,-10.66,0.0
477,15,46,16,613,-10.66,0.0
478,15,46,16,613,-10.66,0.0
479,15,46,16,614,-10.66,0.0
480,15,46,16,615,-10.66,0.0
481,15,46,16,615,-10.66,0.0
482,15,46,16,616,-10.66,0.0
483,15,46,16,617,-10.66,0.0
484,15,46,16,618,-10.66,0.0
485,15,46,16,618,-10.66,0.0
486,15,46,16,619,-10.66,0.0
487,15,46,16,620,-10.66,0.0
488,15,46,16,621,-10.66,0.0
489,15,46,16,621,-10.66,0.0
490,15,46,16,622,-10.66,0.0
491,15,46,16,623,-10.66,0.0
492,15,46,16,623,-10.66,0.0
493,15,46,16,624,-10.66,0.0
494,15,46,16,625,-10.66,0.0
495,15,46,16,626,-10.66,0.0
496,15,46,16,626,-10.66,0.0
497,15,46,16,627,-10.66,0.0
498,15,46,16,628,-10.66,0.0
499,15,46,16,628,-10.66,0.0
500,15,46,16,629,-10.66,0.0
501,15,46,16,630,-10.66,0.0
502,15,46,16,630,-10.66,0.0
503,15,46,16,631,-10.66,0.0
504,15,46,16,632,-10.66,0.0
505,15,46,16,633,-10.66,0.0
506,15,46,16,633,-10.66,0.0
507,15,46,16,634,-10.66,0.0
508,15,46,16,635,-10.66,0.0
509,15,46,16,635,-10.66,0.0
510,15,46,16,636,-10.66,0.0
511,15,46,16,637,-10.66,0.0
512,15,46,16,637,-10.66,0.0
513,15,46,16,638,-10.66,0.0
514,15,46,16,639,-10.66,0.0
515,15,46,16,639,-10.66,0.0
516,15,46,16,640,-10.66,0.0
517,15,46,16,641,-10.66,0.0
518,15,46,16,641,-10.66,0.0
519,15,46,16,642,-10.66,0.0
520,15,46,16,642,-10.66,0.0
521,15,46,16,643,-10.66,0.0
522,15,46,16,644,-10.66,0.0
523,15,46,16,644,-10.66,0.0
524,15,46,16,645,-10.66,0.0
525,15,46,16,646,-10.66,0.0
526,15,46,16,646,-10.66,0.0
527,15,46,16,647,-10.66,0.0
528,15,46,16,648,-10.66,0.0
529,15,46,16,649,-10.66,0.0
530,15,46,16,649,-10.66,0.0
531,15,46,16,650,-10.66,0.0
